code,name,date,open,high,low,close,volume,amount,turnover,raw_open,raw_close,raw_prev_date,raw_prev_close,scale
002137,实益达,2026-06-04,33.90898166803213,37.86115484971266,33.510443195929895,35.00496246631329,157385604.0,1675838875.0,0.39697918025285506,10.21,10.54,2026-06-03,10.4,3.3211539341853213
002138,顺络电子,2026-06-04,337.9083718016557,367.45738048473663,336.75804542956496,363.431238182419,57496320.0,2859280040.0,0.07600309217287814,47.0,50.55,2026-06-03,47.8,7.1895398255671426
002139,拓邦股份,2026-06-04,171.42161738765134,175.4041398118089,170.38269849439283,170.90215794102207,18917450.0,188647637.0,0.017661870339809132,9.9,9.87,2026-06-03,9.99,17.31531488764155
002140,东华科技,2026-06-04,95.27695884146343,95.27695884146343,92.57868559302354,93.5091246442097,6212100.0,62350460.0,0.008785178996731598,10.24,10.05,2026-06-03,10.25,9.304390511861662
002141,贤丰控股,2026-06-04,26.47710767998753,26.961445015597057,25.669878787304985,25.750601676573236,19471800.0,62876875.0,0.01885092959088247,3.28,3.19,2026-06-03,3.32,8.072288926825467
002142,宁波银行,2026-06-04,77.03533046590535,77.28200139278944,74.76595793857159,75.11129723620934,31732275.0,971337948.0,0.004808326874003273,31.23,30.45,2026-06-03,31.24,2.4667092688410293
002144,宏达高科,2026-06-04,13.818189505325433,13.912672852370394,13.428445698764973,13.546549882571174,2958762.0,34065424.0,0.021496120114085214,11.7,11.47,2026-06-03,11.71,1.181041838062003
002145,钛能化学,2026-06-04,19.868857536141736,20.18785295529997,19.686574439479884,20.051140632803584,38571195.0,168381357.0,0.010133050267957439,4.36,4.4,2026-06-03,4.38,4.557077416546269
002146,荣盛发展,2026-06-04,15.299531325697899,15.901875078678131,15.179062575101852,15.299531325697899,112485900.0,145341095.0,0.028757583023608556,1.27,1.27,2026-06-03,1.28,12.046875059604645
002148,北纬科技,2026-06-04,69.92240721920886,70.77252767172205,67.79710608792593,68.32843137074666,9106359.0,58919839.0,0.020267086749021283,6.58,6.43,2026-06-03,6.64,10.626505656414722
002149,西部材料,2026-06-04,204.15936406906846,214.04348397525433,201.56183085140182,210.87246939784316,51042659.0,3161373578.0,0.10456576989131999,60.52,62.51,2026-06-03,61.7,3.373419763203378
002150,正泰电源,2026-06-04,175.7174525956109,178.76810281428467,172.05667233320233,174.49719250814138,16064103.0,461156942.0,0.044803592256701476,28.8,28.6,2026-06-03,29.22,6.1013004373476
002151,北斗星通,2026-06-04,200.68078618607177,203.8568595899545,198.7986686134005,200.8572347085097,9370481.0,320061835.0,0.021161159016632656,34.12,34.15,2026-06-03,34.38,5.881617414597649
002152,广电运通,2026-06-04,187.83025778685098,188.92975197877402,184.71502424306908,185.44802037101775,16715369.0,170006740.0,0.006734274190167288,10.25,10.12,2026-06-03,10.28,18.32490319871717
002153,石基信息,2026-06-04,363.0308701598529,368.8144501991642,355.9126178037773,359.0268532095604,19755874.0,160664300.0,0.01234924427631318,8.16,8.07,2026-06-03,8.24,44.489077225472165
002154,报 喜 鸟,2026-06-04,63.64099659527329,64.91700655207076,63.32199410607393,63.64099659527329,27946161.0,112473103.0,0.023687737582078986,3.99,3.99,2026-06-03,4.01,15.950124459968244
002155,湖南黄金,2026-06-04,91.5032589761204,92.15247405754342,89.08673617304588,89.69988374994539,29314770.0,731191832.0,0.018761321836968145,25.37,24.87,2026-06-03,25.48,3.6067504523500356
002156,通富微电,2026-06-04,197.77674961769154,204.81094625457268,195.48851697677836,200.85597625793267,202609151.0,14462315474.0,0.13351929508064603,70.01,71.1,2026-06-03,70.22,2.824978569028589
002157,正邦科技,2026-06-04,50.74999999999999,51.40064102564102,49.6113782051282,49.93669871794871,160586941.0,494965899.0,0.020621232303151892,3.12,3.07,2026-06-03,3.12,16.26602564102564
002158,汉钟精机,2026-06-04,128.96497207391457,131.7259624981489,128.1188621051976,130.38999938964844,8793769.0,256725055.0,0.016481101531155166,28.96,29.28,2026-06-03,29.28,4.4532103616683205
002159,三特索道,2026-06-04,22.752794269696032,22.894409171789576,22.186334661321858,22.343684552536903,2715801.0,38722537.0,0.019612556748877394,14.46,14.2,2026-06-03,14.49,1.5734989121504863
002160,常铝股份,2026-06-04,9.627773001724975,9.627773001724975,9.205502256035285,9.247729330604253,23495088.0,103642487.0,0.022794620946369373,4.56,4.38,2026-06-03,4.58,2.1113537284484596
002161,远 望 谷,2026-06-04,64.55960052692338,65.52799453482723,63.698805853231065,64.55960052692338,11136000.0,66810020.0,0.015056597107648787,6.0,6.0,2026-06-03,6.04,10.759933421153896
002162,悦心健康,2026-06-04,8.209654871285437,8.342068659531975,8.12137901245441,8.187585906577679,9343300.0,34717453.0,0.0101724113267351,3.72,3.71,2026-06-03,3.77,2.206896470775655
002163,海南发展,2026-06-04,46.13674944027569,46.509948626850225,45.203751473839375,45.62360055873572,16894016.0,165446736.0,0.021024254436296734,9.89,9.78,2026-06-03,9.94,4.664989832181567
002164,宁波东力,2026-06-04,38.393808810072386,40.28668352544161,37.85749430738444,38.583096281609315,12572567.0,155440191.0,0.026205123761486742,12.17,12.23,2026-06-03,12.21,3.154791192282037
002165,红 宝 丽,2026-06-04,54.11999893188477,54.76428463345483,52.50928467795963,52.992498954137176,30901065.0,204160864.0,0.042470775437238886,6.72,6.58,2026-06-03,6.72,8.05357126962571
002166,莱茵生物,2026-06-04,60.16917349456982,60.70777223429103,58.55337727540618,59.245861369333454,7985301.0,61561245.0,0.010811614648366503,7.82,7.7,2026-06-03,7.85,7.694267710303046
002167,东方锆业,2026-06-04,110.65178751378988,112.06637002461959,108.21556207847206,110.33743584471661,95712957.0,1334184917.0,0.12615173546204456,14.08,14.04,2026-06-03,14.73,7.858791726831668
002169,智光电气,2026-06-04,129.52531508784523,133.2891587353758,128.5434428319677,130.67083271970236,24682100.0,394943110.0,0.03253321067229924,15.83,15.97,2026-06-03,16.13,8.182268798979484
002170,芭田股份,2026-06-04,106.29651656754461,107.47557349192863,103.57561597281223,104.21049277824979,13550182.0,156962427.0,0.017214678867496426,11.72,11.49,2026-06-03,11.77,9.069668649107902
002171,楚江新材,2026-06-04,70.71787983438243,72.44815155882273,69.15505376069441,70.99695591896958,135494790.0,1718029530.0,0.08396313320249495,12.67,12.72,2026-06-03,12.88,5.581521691742891
002172,澳洋健康,2026-06-04,9.81987805614413,9.880122706795321,9.548777128213771,9.669266429516153,12444600.0,40009600.0,0.01626445895776585,3.26,3.21,2026-06-03,3.27,3.0122325325595494
002173,创新医疗,2026-06-04,54.15252045799204,55.15703601454839,53.36108395888704,53.66548261238896,18728912.0,332273867.0,0.04450099347883336,17.79,17.63,2026-06-03,17.96,3.0439865350192266
002174,游族网络,2026-06-04,34.20076251181827,34.88978886278897,33.82492995674335,33.981526854691225,20573214.0,225553328.0,0.021008959956072583,10.92,10.85,2026-06-03,10.99,3.131937958957717
002176,江特电机,2026-06-04,144.92299068037613,145.0526176845625,141.03418055478465,142.2008235924621,60007105.0,660529444.0,0.035218835472834276,11.18,10.97,2026-06-03,11.26,12.962700418638294
002177,御银股份,2026-06-04,58.85167821056002,59.65664037453424,57.86783556570263,59.030558691443176,23521400.0,154901315.0,0.034850702513154905,6.58,6.6,2026-06-03,6.61,8.944024044158057
002178,延华智能,2026-06-04,36.00465549247853,36.52740911124409,35.089836659638785,35.41655767136726,13942520.0,75794411.0,0.01958815665037132,5.51,5.42,2026-06-03,5.52,6.534420234569605
002179,中航光电,2026-06-04,555.996263365575,607.0120804643062,552.7982569205799,597.2657751081307,66001448.0,2548284222.0,0.031481674177076154,36.51,39.22,2026-06-03,36.92,15.228602119024242
002180,奔图科技,2026-06-04,75.97628062154969,76.41236896695399,73.89274741572913,75.44328375494443,18522970.0,287120012.0,0.013616952318707557,15.68,15.57,2026-06-03,15.85,4.845426060047812
002181,粤 传 媒,2026-06-04,34.93983417919272,37.03622422994429,34.19445105003661,35.70851053113496,102544009.0,1577316305.0,0.09038400651548899,15.0,15.33,2026-06-03,15.79,2.3293222786128482
002182,宝武镁业,2026-06-04,67.60096937012904,68.79028973202435,66.12621212137886,66.83980433851605,20303454.0,286177465.0,0.02345849719016457,14.21,14.05,2026-06-03,14.42,4.757281447581213
002183,怡 亚 通,2026-06-04,95.04206669636261,97.4751436037895,93.97759554936334,96.86687437693278,119731139.0,758259722.0,0.04610373947901293,6.25,6.37,2026-06-03,6.24,15.206730671418018
002184,海得控制,2026-06-04,37.89287039609231,38.35618933543318,36.999326727363496,37.230986197033936,8918892.0,100893815.0,0.03710478479419769,11.45,11.25,2026-06-03,11.57,3.309420995291905
002185,华天科技,2026-06-04,198.37450133385389,207.30454319454185,197.20509109019238,204.75310266291672,431319881.0,8262516700.0,0.12981194315393313,18.66,19.26,2026-06-03,19.16,10.63100221510471
002186,全 聚 德,2026-06-04,22.341163110480743,22.555067863666196,21.865819214513063,21.984655188504984,3428501.0,31861414.0,0.011174978012173783,9.4,9.25,2026-06-03,9.45,2.3767194798383766
002187,广百股份,2026-06-04,14.219487181806985,14.44679692361207,13.588071232348415,13.71435442224013,18285800.0,100373808.0,0.026089228165055732,5.63,5.43,2026-06-03,5.65,2.525663797834278
002188,中天服务,2026-06-04,11.529999732971191,11.628884807868028,11.15423644836321,11.352006598156885,11125895.0,63743907.0,0.04323035827755929,5.83,5.74,2026-06-03,5.83,1.9777014979367395
002189,中光学,2026-06-04,22.132466013131403,22.481591911044088,21.582328234602322,21.70928310657057,3121677.0,64897360.0,0.011953124308074822,20.92,20.52,2026-06-03,21.05,1.0579572664020747
002190,成飞集成,2026-06-04,71.08827158572322,71.08827158572322,69.17271935736541,69.46537317003119,4906600.0,128813150.0,0.013677721367777824,26.72,26.11,2026-06-03,26.98,2.6604892060525156
002191,劲嘉股份,2026-06-04,28.958945120859273,29.34403747618985,28.188760410198125,28.72788970766093,16932500.0,62895159.0,0.012071228674264856,3.76,3.73,2026-06-03,3.79,7.701847106611509
002192,融捷股份,2026-06-04,245.8999253187848,246.84086891056586,237.8078104294676,238.68602444846326,18103129.0,1387328919.0,0.06986450766203608,78.4,76.1,2026-06-03,79.06,3.136478639270214
002194,武汉凡谷,2026-06-04,43.62991377255619,44.9200456314221,43.004395295530294,43.160774914786764,29582804.0,330003642.0,0.057905712871065225,11.16,11.04,2026-06-03,11.38,3.909490481411845
002195,岩山科技,2026-06-04,228.0456300765749,229.8699951171875,225.309082515656,226.52532587606441,103239973.0,771547624.0,0.018370607518375555,7.5,7.45,2026-06-03,7.56,30.406084010209987
002196,方正电机,2026-06-04,36.624464460640894,37.96745475407922,36.03690620726163,36.68042238953416,32509313.0,430170632.0,0.06656146661510429,13.09,13.11,2026-06-03,13.31,2.79789644466317
002197,证通电子,2026-06-04,26.959090909090907,27.327272727272724,26.222727272727273,26.468181818181815,15492180.0,100578206.0,0.02901157238176242,6.59,6.47,2026-06-03,6.6,4.090909090909091
002200,交投生态,2026-06-04,15.052323664327066,15.543160305555121,13.886586641410432,14.31606870248498,8775010.0,62666378.0,0.044833140947008715,7.36,7.0,2026-06-03,7.53,2.0451526717835686
002201,九鼎新材,2026-06-04,79.01378841738519,79.30999755859375,76.71816757301879,77.23653357013377,21891583.0,229206128.0,0.03636335745560615,10.67,10.43,2026-06-03,10.71,7.405228530214169
002202,金风科技,2026-06-04,196.42285109071196,199.78769650554213,195.1610340601506,198.77824288109306,79104281.0,1864277506.0,0.0235184068687304,23.35,23.63,2026-06-03,23.61,8.412113537075458
002203,海亮股份,2026-06-04,80.52733223675395,81.16866489767385,77.40083551476948,78.12233475830435,30040245.0,590827636.0,0.013579713656162526,20.09,19.49,2026-06-03,20.41,4.008329130749326
002204,大连重工,2026-06-04,29.02030738765358,29.21907661633614,28.622768930288462,28.87123046614166,18219182.0,105950852.0,0.009433294344498766,5.84,5.81,2026-06-03,5.85,4.96923071706397
002205,国统股份,2026-06-04,26.299999237060547,26.299999237060547,25.479439260864254,25.83711925048828,2626640.0,32252314.0,0.014133633107147707,12.5,12.28,2026-06-03,12.5,2.1039999389648436
002206,海 利 得,2026-06-04,70.89913897270704,70.89913897270704,68.31629237989439,68.83286169845692,17763190.0,95401053.0,0.016805749860006092,5.49,5.33,2026-06-03,5.48,12.914232964063212
002208,合肥城建,2026-06-04,95.15267430131931,99.03990611114229,94.64564406525545,95.99772469475909,70313782.0,1204678358.0,0.08755598330230971,16.89,17.04,2026-06-03,16.87,5.633669289598538
002209,达 意 隆,2026-06-04,19.308603342207256,19.70137395535224,18.978676027165474,19.638530657249042,4396800.0,54076537.0,0.028128192574327332,12.29,12.5,2026-06-03,12.38,1.5710824525799234
002210,飞马国际,2026-06-04,27.76558853598202,28.18000030517578,27.247573824489816,27.558382651385138,79136437.0,210832492.0,0.029803560883623677,2.68,2.66,2026-06-03,2.72,10.360294229844037
002212,天融信,2026-06-04,21.77421701959817,21.84000015258789,21.182168822690667,21.28084352217525,22399600.0,145570193.0,0.01919674034076672,6.62,6.47,2026-06-03,6.64,3.289156649486128
002213,大为股份,2026-06-04,72.79019685264598,81.18421088276324,71.52793910375615,81.18421088276324,15367961.0,580503496.0,0.07437213423919739,34.6,38.59,2026-06-03,35.08,2.1037629148163575
002215,诺 普 信,2026-06-04,85.37560101213127,85.55999755859375,82.24085972226901,83.07064418135019,14905400.0,134937597.0,0.01856231147874231,9.26,9.01,2026-06-03,9.28,9.219827323124328
002216,三全食品,2026-06-04,134.13999938964844,135.50235875844956,131.4152806520462,132.98723376989363,8280371.0,105041734.0,0.013132973236045899,12.8,12.69,2026-06-03,12.8,10.479687452316284
002217,合力泰,2026-06-04,14.268094823473978,14.554602751656185,14.038888480928211,14.554602751656185,264480548.0,660293893.0,0.036333127425019415,2.49,2.54,2026-06-03,2.52,5.730158563644167
002218,拓日新能,2026-06-04,26.1743999226888,26.40399992201063,25.428199924892848,25.71519992404514,36170445.0,162222330.0,0.026065448134136786,4.56,4.48,2026-06-03,4.5,5.73999998304579
002219,新里程,2026-06-04,47.42837361180505,47.87162943995276,46.985117783657344,47.20674569773119,36774002.0,78454035.0,0.011239439843268658,2.14,2.13,2026-06-03,2.15,22.162791407385537
002221,东华能源,2026-06-04,29.30991124260355,30.586168639053255,28.825813609467456,29.177884615384617,21370391.0,143121132.0,0.014628338217600689,6.66,6.63,2026-06-03,6.76,4.400887573964497
002222,福晶科技,2026-06-04,288.7074737548828,297.2954739657315,287.8034737326882,292.8960071910511,29510862.0,2857754206.0,0.06303696241513707,95.81,97.2,2026-06-03,99.0,3.013333407315341
002223,鱼跃医疗,2026-06-04,265.0689973124217,266.4800109863281,259.92887607176255,261.44067643666233,7644050.0,198808022.0,0.008112166467987276,26.3,25.94,2026-06-03,26.44,10.078669099331623
002224,三 力 士,2026-06-04,26.90999984741211,27.1258554611614,26.262433006164223,26.40633674866375,10326307.0,38057522.0,0.012805751971375184,3.74,3.67,2026-06-03,3.74,7.195187124976499
002225,濮耐股份,2026-06-04,7.519572135598901,7.863208496634335,7.479144328418262,7.661069460731138,37808100.0,143161368.0,0.0398558080386768,3.72,3.79,2026-06-03,3.74,2.0213903590319626
002226,江南化工,2026-06-04,68.40560875686944,68.67439307418525,67.33047148760627,67.59925580492207,18240656.0,91978014.0,0.006886077792775536,5.09,5.03,2026-06-03,5.1,13.439215865789675
002228,合兴包装,2026-06-04,40.26979105813163,40.75062438419887,39.54854106903076,40.02937439509801,16451800.0,54757671.0,0.013604155021416224,3.35,3.33,2026-06-03,3.36,12.020833151681083
002229,鸿博股份,2026-06-04,72.52922135202509,72.58110205399363,70.5577546772204,71.23220380281148,33992234.0,467922346.0,0.06892793104970281,13.98,13.73,2026-06-03,14.25,5.188070196854441
002230,科大讯飞,2026-06-04,640.2711032874658,640.5437911508761,624.8642390047819,625.0005829364871,60594363.0,2796621798.0,0.0276775978835539,46.96,45.84,2026-06-03,47.51,13.634393170516734
002232,启明信息,2026-06-04,48.26124407658811,48.54700144283107,47.08646379314485,47.43572279633069,4379016.0,65544383.0,0.010718474017971746,15.2,14.94,2026-06-03,15.25,3.175081847143955
002233,塔牌集团,2026-06-04,29.931964649873617,30.08125125660616,29.446783177992874,29.521426481359143,5698839.0,45411351.0,0.00485721561186987,8.02,7.91,2026-06-03,7.99,3.732165168313419
002234,民和股份,2026-06-04,16.377229836092415,16.90060335948285,15.592169551006762,15.744820161995637,10932200.0,79967820.0,0.036270360518764026,7.51,7.22,2026-06-03,7.47,2.1807230141268197
002235,安妮股份,2026-06-04,46.58360161278162,47.59031991875529,45.39384361481274,46.217522228791196,38116890.0,386489626.0,0.06885546247439445,10.18,10.1,2026-06-03,10.33,4.575992299880316
002236,大华股份,2026-06-04,832.3426470588236,839.7654411764705,819.9713235294117,825.9095588235294,26247482.0,439393731.0,0.010977034002876548,16.82,16.69,2026-06-03,17.0,49.48529411764706
002237,恒邦股份,2026-06-04,116.97237440150418,117.57004346778923,113.64250388934458,115.09398590746544,19108541.0,257778726.0,0.016025868844366152,13.7,13.48,2026-06-03,13.9,8.53812951835797
002238,天威视讯,2026-06-04,21.762310001462005,21.762310001462005,20.95003093453341,21.220790623509604,6398915.0,40156808.0,0.007973138079939178,6.43,6.27,2026-06-03,6.45,3.384496112202489
002239,奥特佳,2026-06-04,23.96851657823918,24.242965241348788,23.511102139723164,23.602585027426368,48788200.0,126685134.0,0.018188497292965986,2.62,2.58,2026-06-03,2.63,9.148288770320297
002240,盛新锂能,2026-06-04,72.70077121075471,73.05222521522658,70.2908008943761,71.11086023814383,31384703.0,1335112194.0,0.03437879630642854,43.44,42.49,2026-06-03,43.81,1.6735904974851452
002241,歌尔股份,2026-06-04,633.7211211054062,636.6126243195753,599.9869169400993,600.9507513448224,214503776.0,5496085908.0,0.06824362806208557,26.3,24.94,2026-06-03,26.81,24.095860118076278
002242,九阳股份,2026-06-04,50.40330245628786,50.63008896902706,48.75910023892863,49.04258337985264,9936586.0,86610913.0,0.0130455195284118,8.89,8.65,2026-06-03,8.9,5.669662818480074
002243,力合科创,2026-06-04,16.60122433999427,16.819183521700978,16.292448832576437,16.528571279425368,28948541.0,263761825.0,0.024040797537307656,9.14,9.1,2026-06-03,9.31,1.816326514222568
002244,滨江集团,2026-06-04,66.74686415942747,67.55104324568562,64.20029705294328,65.0714910630563,26619038.0,260980306.0,0.009653150213442782,9.96,9.71,2026-06-03,10.05,6.701492385484685
002245,蔚蓝锂芯,2026-06-04,414.09059621578353,449.45255213314965,409.9057493616574,436.27028454265223,145709168.0,3010402956.0,0.09069413048591667,19.79,20.85,2026-06-03,19.93,20.9242342706308
002246,北化股份,2026-06-04,33.002481389578165,34.3060794044665,32.83746898263027,33.59652605459057,13202300.0,267894026.0,0.024046381293641655,20.0,20.36,2026-06-03,20.15,1.6501240694789083
002247,聚力文化,2026-06-04,15.960242086841214,16.284637251207904,15.441209823854509,15.700725955347862,24861400.0,60486741.0,0.038632212510726904,2.46,2.42,2026-06-03,2.48,6.487903287333827
002248,华东数控,2026-06-04,19.877733701636433,20.22255153115462,19.776316692954612,19.938583906845523,7824800.0,77110671.0,0.025446868182829284,9.8,9.83,2026-06-03,9.88,2.0283401736363706
002249,大洋电机,2026-06-04,116.25029035216394,118.2374748026283,115.682523366317,116.67611559154918,30596637.0,252019722.0,0.016432705221864647,8.19,8.22,2026-06-03,8.24,14.194174646173865
002250,联化科技,2026-06-04,86.50855895692867,87.18440707377967,85.40262567480885,86.38567748113758,11172079.0,156753469.0,0.012483107978178573,14.08,14.06,2026-06-03,14.09,6.144073789554593
002251,步步高,2026-06-04,23.78181772783768,24.32681771743396,21.601817769452563,21.89909049105053,343854698.0,1563691571.0,0.15974873493820155,4.8,4.42,2026-06-03,4.84,4.9545453599661835
002252,上海莱士,2026-06-04,130.11000061035156,130.3583021382339,126.882080747881,127.62698533152805,29120114.0,150366461.0,0.004420200404650611,5.24,5.14,2026-06-03,5.24,24.83015278823503
002254,泰和新材,2026-06-04,89.40164783544708,92.94166988796657,88.11436708907634,90.88202069377341,56329002.0,792924619.0,0.06621907920373392,13.89,14.12,2026-06-03,13.68,6.436403731853641
002255,海陆重工,2026-06-04,40.10404848235419,40.523986162797684,39.474141961688936,39.81009210604374,13293522.0,126031272.0,0.020837147925885546,9.55,9.48,2026-06-03,9.63,4.199376804434993
002256,兆新股份,2026-06-04,68.83684059611538,71.27894580573367,67.15789326450282,67.31052484010397,80957524.0,364330687.0,0.04019045724202128,4.51,4.41,2026-06-03,4.56,15.263157560114276
002258,利尔化学,2026-06-04,74.01669489910651,75.30735750917434,72.38933769510797,73.56776877386554,24095480.0,315931857.0,0.03015144263019603,13.19,13.11,2026-06-03,13.13,5.611576565512245
002259,升达林业,2026-06-04,12.486591527104622,12.77096524718361,12.279774276138086,12.59000015258789,14046900.0,67863228.0,0.018671237830812492,4.83,4.87,2026-06-03,4.87,2.5852156370817023
002261,拓维信息,2026-06-04,299.706936070302,300.1124934939425,292.20412373295346,294.3333002070659,47294277.0,1375736763.0,0.041265204454597665,29.56,29.03,2026-06-03,29.87,10.13893559101157
002262,恩华药业,2026-06-04,183.7835636445317,183.96743914592696,175.87691708453684,178.6350496054653,12555073.0,244235998.0,0.01420374616100315,19.99,19.43,2026-06-03,19.92,9.193775069761466
002263,大东南,2026-06-04,16.954365230741956,17.722963121202255,16.728307027665394,17.63253983997163,163468085.0,627996077.0,0.08702771657881185,3.75,3.9,2026-06-03,3.78,4.521164061531188
002264,新 华 都,2026-06-04,31.674962852897476,32.202080237741455,30.956166419019315,31.291604754829123,12443001.0,81620567.0,0.019003249336982442,6.61,6.53,2026-06-03,6.73,4.791976225854383
002265,建设工业,2026-06-04,19.949800483695974,20.210451143281954,19.799425103165603,20.080125813488966,5270566.0,105247084.0,0.005101994040393814,19.9,20.03,2026-06-03,19.98,1.0025025368691445
002266,浙富控股,2026-06-04,59.87570542728201,60.348097580554445,58.22233289082845,59.04901915905523,76217223.0,381903807.0,0.015738953347391876,5.07,5.0,2026-06-03,5.1,11.809803831811045
002267,陕天然气,2026-06-04,24.265973608117356,24.297986765911705,23.657723610024703,23.817789398996457,6173403.0,46200452.0,0.005551244771886857,7.58,7.44,2026-06-03,7.6,3.2013157794350073
002268,电科网安,2026-06-04,119.92173382887526,120.00782265430877,116.30600316066797,117.25298024043654,8984900.0,123061080.0,0.010629816440736937,13.93,13.62,2026-06-03,13.96,8.6088825433507
002269,美邦服饰,2026-06-04,6.955128205128205,7.044871794871796,6.82051282051282,6.865384615384616,42120373.0,64748198.0,0.017971519596393624,1.55,1.53,2026-06-03,1.56,4.487179487179487
002270,华明装备,2026-06-04,54.23566214845113,55.34954860822372,53.78480334330508,54.182619936081004,14610025.0,300493116.0,0.016301991244430835,20.45,20.43,2026-06-03,20.61,2.6521106185061676
002271,东方雨虹,2026-06-04,554.0479161162087,563.9416289039981,549.746301860648,552.3272704139845,43454978.0,560337969.0,0.02269791687287891,12.88,12.84,2026-06-03,13.01,43.016142555606265
002272,川润股份,2026-06-04,67.85737860713773,70.05872508100471,67.08865444166037,69.22011690048396,39639800.0,781400599.0,0.0971246884760128,19.42,19.81,2026-06-03,19.83,3.494200752169811
002273,水晶光电,2026-06-04,553.4932571473245,579.5490678598309,550.4097292523534,573.2278356751399,68469674.0,2507764487.0,0.05026852716821518,35.9,37.18,2026-06-03,36.85,15.417639474855834
002274,华昌化工,2026-06-04,22.15113888688764,22.267723828397575,21.451629237828026,21.568214179337964,13519106.0,75736860.0,0.014415011506168375,5.7,5.55,2026-06-03,5.71,3.8861647169978313
002275,桂林三金,2026-06-04,28.30366439220169,28.30366439220169,27.40649163410926,27.49193665868949,1983463.0,25735090.0,0.003560316583907163,13.25,12.87,2026-06-03,13.37,2.136125614505788
002276,万马股份,2026-06-04,44.720920523349676,45.06999969482422,43.98397560579231,44.21669505344201,16478087.0,188832875.0,0.016362069358352476,11.53,11.4,2026-06-03,11.62,3.8786574608282463
002277,友阿股份,2026-06-04,41.37570385845161,43.8095687913017,40.99140939537002,43.23312709667931,34559746.0,230903370.0,0.024788710552952977,6.46,6.75,2026-06-03,6.52,6.404907718026565
002278,神开股份,2026-06-04,20.1873466330813,20.2774687162647,19.736736217164307,19.93951090432695,6849600.0,60620534.0,0.020584647381197755,8.96,8.85,2026-06-03,9.01,2.2530520795849664
002279,久其软件,2026-06-04,69.19008686754286,70.4899006381759,67.79028742224575,68.99011551821471,34228570.0,235900592.0,0.043027782231130476,6.92,6.9,2026-06-03,6.98,9.998567466407929
002281,光迅科技,2026-06-04,728.1179143714905,766.475421142578,728.1179143714905,744.0749070739746,51355110.0,11424420062.0,0.06584324836123166,215.83,220.56,2026-06-03,224.0,3.3735713958740234
002282,博深股份,2026-06-04,14.920000076293944,14.920000076293944,14.495734671280847,14.637156472951878,5117500.0,31796894.0,0.010133359606341147,6.33,6.21,2026-06-03,6.33,2.357030027850544
002283,天润工业,2026-06-04,50.556991118237484,53.76467900168626,50.26973548688386,51.94539333644666,38159173.0,416441895.0,0.03805161899541252,10.56,10.85,2026-06-03,10.64,4.787593855893701
002284,亚太股份,2026-06-04,75.95083241691756,77.95834340591098,75.68316428505177,76.68691977954849,12493052.0,143708042.0,0.017062620614115537,11.35,11.46,2026-06-03,11.45,6.691703296644719
002285,世联行,2026-06-04,38.02523046640249,39.056922765878525,37.583076623769905,37.877845852191626,34397935.0,88945296.0,0.017414573406357815,2.58,2.57,2026-06-03,2.6,14.738461421086237
002286,保龄宝,2026-06-04,33.65999984741211,33.88316006739495,32.80455233747788,33.027712557460724,5644900.0,50382802.0,0.015269297509633812,9.05,8.88,2026-06-03,9.05,3.719336999714045
002287,奇正藏药,2026-06-04,35.18917475296901,35.3755401464609,34.409828562002915,34.5114824129985,1474634.0,30221658.0,0.0025827934171329648,20.77,20.37,2026-06-03,20.8,1.6942308499262884
002290,禾盛新材,2026-06-04,236.45266984469737,241.10202009445266,232.33467390919984,237.70135248320307,6712271.0,601276206.0,0.027153633175901613,89.0,89.47,2026-06-03,89.27,2.6567715712887345
002291,遥望科技,2026-06-04,9.700954518132834,10.270583520087252,9.580124123778866,10.011661246471608,40955211.0,235276086.0,0.04712233369995099,5.62,5.8,2026-06-03,5.66,1.7261484907709668
002292,奥飞娱乐,2026-06-04,56.66344398922391,56.97999954223633,54.60583289464315,55.00152733590868,31926210.0,224642704.0,0.031365754250841524,7.16,6.95,2026-06-03,7.2,7.913888825310601
002293,罗莱生活,2026-06-04,98.01785598739328,98.72085290533565,95.50715270902766,97.81699972512403,6373035.0,61650728.0,0.007706307610666245,9.76,9.74,2026-06-03,9.81,10.042813113462426
002294,信立泰,2026-06-04,392.6099853515625,395.88881912963,385.20224977889154,389.6954664377248,12348106.0,395151640.0,0.011078849457830452,32.33,32.09,2026-06-03,32.33,12.143828807657362
002295,精艺股份,2026-06-04,16.329591213033357,16.52208148273513,15.896488106204378,16.024814952672223,4247601.0,42547039.0,0.01696143387094842,10.18,9.99,2026-06-03,10.28,1.6040855808480705
002296,辉煌科技,2026-06-04,54.13746506062274,54.13746506062274,52.81703908353438,52.92267316170145,7817410.0,78951005.0,0.022507515199729614,10.25,10.02,2026-06-03,10.33,5.281703908353438
002297,博云新材,2026-06-04,63.54880989442128,63.57894209446606,61.52995249142165,62.61471169303339,68737974.0,1423993204.0,0.11993961963177978,21.09,20.78,2026-06-03,21.18,3.013220004477064
002298,中电鑫龙,2026-06-04,28.216887417218544,28.531456953642383,27.556291390728475,27.83940397350993,27259346.0,241656789.0,0.04125472229020865,8.97,8.85,2026-06-03,9.06,3.1456953642384105
002299,圣农发展,2026-06-04,45.4900068654554,46.226355897450176,44.59002471523956,44.72638564709044,10062291.0,166087339.0,0.008254967521165776,16.68,16.4,2026-06-03,16.79,2.72721863701771
